# scorer=cert K=3 N=1000 M=4150 seed=5 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 temp=0.1 shortlist=10 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,4150,11.57245521,0.01157245521,56,0,1,0
1,back,999,4145,11.57214693,0.01157214693,1,0,0.9997248861,1
2,dec,1000,4150,11.57209283,0.01157209283,1,0,0.9997248861,0
3,back,999,4141,11.57148566,0.01157148566,0,0,0.9991989647,1
4,dec,1000,4150,11.57206839,0.01157206839,0,0,0.9991989647,0
5,back,999,4139,11.57117569,0.01157117569,0,0,0.9990059313,1
6,dec,1000,4150,11.57219099,0.01157219099,0,0,0.9990059313,0
7,back,999,4144,11.57208917,0.01157208917,0,0,0.9990059313,1
8,dec,1000,4150,11.57219208,0.01157219208,0,0,0.9990059313,0
9,back,999,4146,11.57218426,0.01157218426,0,0,0.9990059313,1
10,dec,1000,4150,11.57214754,0.01157214754,0,0,0.9990059313,0
11,back,999,4142,11.57219806,0.01157219806,0,0,0.9990059313,1
12,dec,1000,4150,11.57215351,0.01157215351,0,0,0.9990059313,0
13,back,999,4139,11.5711746,0.0115711746,0,0,0.9990059313,1
14,dec,1000,4150,11.57217285,0.01157217285,0,0,0.9990059313,0
15,back,999,4136,11.57018982,0.01157018982,0,0,0.9980478143,1
16,dec,1000,4150,11.57217247,0.01157217247,0,0,0.9980478143,0
17,dec,999,4145,11.57188027,0.01157188027,1,0,0.9980478143,1
18,back,998,4141,11.57189209,0.01157189209,0,0,0.9980478143,2
19,dec,999,4146,11.57216634,0.01157216634,1,0,0.9980478143,1
20,back,998,4132,11.57020648,0.01157020648,0,0,0.9980430259,2
21,dec,999,4146,11.57216218,0.01157216218,0,0,0.9980430259,1
22,back,998,4140,11.56968281,0.01156968281,1,0,0.9975179008,2
23,dec,999,4146,11.57216706,0.01157216706,1,0,0.9975179008,1
24,back,998,4141,11.57188582,0.01157188582,1,0,0.9975179008,2
25,dec,999,4146,11.57216587,0.01157216587,1,0,0.9975179008,1
26,back,998,4136,11.57014826,0.01157014826,1,0,0.9975179008,2
27,dec,999,4146,11.57216558,0.01157216558,1,0,0.9975179008,1
28,back,998,4140,11.57065988,0.01157065988,1,0,0.9975179008,2
29,dec,999,4146,11.5721643,0.0115721643,1,0,0.9975179008,1
30,back,998,4140,11.56968161,0.01156968161,1,0,0.9975179008,2
31,dec,999,4146,11.57216433,0.01157216433,1,0,0.9975179008,1
32,back,998,4135,11.57117528,0.01157117528,0,0,0.9975179008,2
